por	O	-
las	O	-
autoridades	O	-
vietnamitas	O	-
,	O	-
señaló	O	-
HI	O	-
.	O	-

Sólo	O	-
durante	O	-
el	B-DATE	1999-Q4
último	I-DATE	1999-Q4
trimestre	I-DATE	1999-Q4
de	I-DATE	1999-Q4
1999	I-DATE	1999-Q4
,	O	-
las	O	-
minas	O	-
antipersonas	O	-
mataron	O	-
a	O	-
78	O	-
personas	O	-
en	O	-
Vietnam	O	-
e	O	-
hirieron	O	-
a	O	-
138	O	-
según	O	-
la	O	-
prensa	O	-
vietnamita	O	-
,	O	-
agregó	O	-
la	O	-
organización	O	-
.	O	-

Handicap	O	-
International	O	-
indicó	O	-
que	O	-
Estados	O	-
Unidos	O	-
,	O	-
con	O	-
11,3	O	-
millones	O	-
de	O	-
minas	O	-
antipersonas	O	-
,	O	-
posee	O	-
el	O	-
tercer	O	-
arsenal	O	-
mundial	O	-
de	O	-
este	O	-
tipo	O	-
de	O	-
armas	O	-
,	O	-
después	O	-
de	O	-
China	O	-
y	O	-
Rusia	O	-
.	O	-

La	O	-
organización	O	-
añadió	O	-
que	O	-
Washington	O	-
no	O	-
fabrica	O	-
este	O	-
tipo	O	-
de	O	-
minas	O	-
desde	O	-
hace	B-DATE	1998
dos	I-DATE	1998
años	I-DATE	1998
y	O	-
ha	O	-
prohibido	O	-
su	O	-
exportación	O	-
,	O	-
pero	O	-
se	O	-
reserva	O	-
el	O	-
derecho	O	-
a	O	-
retomar	O	-
la	O	-
producción	O	-
en	O	-
cualquier	B-DATE	FUTURE_REF
momento	I-DATE	FUTURE_REF
.	O	-

La	O	-
administración	O	-
de	O	-
Clinton	O	-
anunció	O	-
que	O	-
EEUU	O	-
apoyará	O	-
el	O	-
Tratado	O	-
de	O	-
Prohibición	O	-
en	O	-
el	B-DATE	2006
año	I-DATE	2006
2006	I-DATE	2006
,	O	-
siempre	O	-
que	O	-
encuentre	O	-
un	O	-
arma	O	-
alternativa	O	-
,	O	-
recordó	O	-
HI	O	-
.	O	-

El	O	-
número	O	-
de	O	-
minas	O	-
antipersonas	O	-
que	O	-
posee	O	-
Vietnam	O	-
,	O	-
país	O	-
que	O	-
sigue	O	-
fabricándolas	O	-
aunque	O	-
ha	O	-
prohibido	O	-
su	O	-
exportación	O	-
,	O	-
se	O	-
desconoce	O	-
,	O	-
concluye	O	-
la	O	-
organización	O	-
.	O	-

*!-DCTVALUE="2002-02-02"-!*	O	-

El	O	-
heredero	O	-
español	O	-
mantuvo	O	-
el	O	-
tipo	O	-
en	O	-
un	O	-
palco	O	-
real	O	-
que	O	-
las	O	-
cámaras	O	-
de	O	-
la	O	-
televisión	O	-
holandesa	O	-
recorrieron	O	-
sin	O	-
piedad	O	-
para	O	-
mostrar	O	-
las	O	-
reales	O	-
cabezadas	O	-
de	O	-
Constantino	O	-
de	O	-
Grecia	O	-
,	O	-
la	O	-
reina	O	-
Noor	O	-
de	O	-
Jordania	O	-
,	O	-
el	O	-
príncipe	O	-
Johan	O	-
de	O	-
Holanda	O	-
,	O	-
la	O	-
propia	O	-
reina	O	-
Beatriz	O	-
y	O	-
otros	O	-
ilustres	O	-
invitados	O	-
.	O	-

El	O	-
príncipe	O	-
Felipe	O	-
estuvo	O	-
sentado	O	-
junto	O	-
al	O	-
escritor	O	-
Ari	O	-
Behn	O	-
,	O	-
novio	O	-
de	O	-
Marta	O	-
Luisa	O	-
de	O	-
Noruega	O	-
,	O	-
y	O	-
delante	O	-
de	O	-
las	O	-
princesas	O	-
Magdalena	O	-
de	O	-
Suecia	O	-
y	O	-
Carolina	O	-
de	O	-
Borbón-Parma	O	-
,	O	-
hija	O	-
de	O	-
Carlos	O	-
Hugo	O	-
e	O	-
Irene	O	-
de	O	-
Grecia	O	-
y	O	-
última	O	-
aparición	O	-
en	O	-
la	O	-
lista	O	-
de	O	-
novias	O	-
virtuales	O	-
del	O	-
heredero	O	-
español	O	-
.	O	-

SOLIDARIDAD	O	-
MONÁRQUICA	O	-
.	O	-

La	B-DATE	2002-02-01
jornada	I-DATE	2002-02-01
de	I-DATE	2002-02-01
ayer	I-DATE	2002-02-01
,	O	-
víspera	B-DATE	2002-02-01
de	O	-
la	O	-
boda	O	-
real	O	-
,	O	-
tuvo	O	-
carácter	O	-
musical	O	-
y	O	-
se	O	-
cerró	O	-
,	O	-
por	O	-
la	B-TIME	2002-02-01TNI
noche	I-TIME	2002-02-01TNI
,	O	-
con	O	-
un	O	-
concierto	O	-
pop	O	-
que	O	-
se	O	-
celebró	O	-
en	O	-
el	O	-
estadio	O	-
del	O	-
Ajax	O	-
con	O	-
la	O	-
asistencia	O	-
de	O	-
los	O	-
novios	O	-
y	O	-
de	O	-
50.000	O	-
personas	O	-
que	O	-
contribuyeron	O	-
,	O	-
con	O	-
los	O	-
45	O	-
euros	O	-
(	O	-
7.487	O	-
pesetas	O	-
)	O	-
de	O	-
la	O	-
entrada	O	-
,	O	-
a	O	-
los	O	-
fondos	O	-
de	O	-
la	O	-
Fundación	O	-
Príncipes	O	-
de	O	-
Orange	O	-
,	O	-
destinada	O	-
a	O	-
financiar	O	-
proyectos	O	-
de	O	-
cooperación	O	-
humanitaria	O	-
.	O	-

La	O	-
boda	O	-
de	O	-
Guillermo	O	-
de	O	-
Holanda	O	-
y	O	-
Máxima	O	-
Zorreguieta	O	-
ha	O	-
reunido	O	-
en	O	-
Amsterdam	O	-
a	O	-
los	O	-
miembros	O	-
más	O	-
destacados	O	-
de	O	-
la	O	-
realeza	O	-
europea	O	-
,	O	-
empeñados	O	-
en	O	-
mantener	O	-
una	O	-
especie	O	-
de	O	-
solidaridad	O	-
monárquica	O	-
ante	O	-
las	O	-
cada	O	-
vez	O	-
más	O	-
evidentes	O	-
diferencias	O	-
existentes	O	-
entre	O	-
los	O	-
representantes	O	-
de	O	-
la	O	-
generación	O	-
reinante	O	-
y	O	-
sus	O	-
herederos	O	-
.	O	-

Mientras	O	-
es	O	-
evidente	O	-
la	O	-
buena	O	-
relación	O	-
de	O	-
Beatriz	O	-
de	O	-
Holanda	O	-
y	O	-
su	O	-
homóloga	O	-
Margarita	O	-
de	O	-
Dinamarca	O	-
con	O	-
las	O	-
reinas	O	-
consortes	O	-
Sofía	O	-
de	O	-
España	O	-
,	O	-
Sonia	O	-
de	O	-
Noruega	O	-
,	O	-
Silvia	O	-
de	O	-
Suecia	O	-
y	O	-
Paola	O	-
de	O	-
Bélgica	O	-
,	O	-
es	O	-
difícil	O	-
observar	O	-
la	O	-
más	O	-
mínima	O	-
complicidad	O	-
entre	O	-
Mette-Marit	O	-
de	O	-
Noruega	O	-
y	O	-
Matilde	O	-
de	O	-
Bélgica	O	-
,	O	-
o	O	-
entre	O	-
Federico	O	-
de	O	-
Dinamarca	O	-
y	O	-
Carolina	O	-
de	O	-
Mónaco	O	-
.	O	-

CANDIDATAS	O	-
VIRTUALES	O	-
.	O	-

Este	O	-
clima	O	-
de	O	-
frialdad	O	-
,	O	-
motivado	O	-
principalmente	O	-
por	O	-
la	O	-
diversidad	O	-
de	O	-
origen	O	-
de	O	-
las	O	-
nuevas	O	-
incorporaciones	O	-
,	O	-
se	O	-
notó	O	-
en	O	-
la	O	-
boda	O	-
de	O	-
Haakon	O	-
y	O	-
Mette-Marit	O	-
y	O	-
se	O	-
ha	O	-
puesto	O	-
de	O	-
nuevo	O	-
de	O	-
evidencia	O	-
en	O	-
Holanda	O	-
,	O	-
donde	O	-
la	O	-
generación	O	-
joven	O	-
parece	O	-
aburrirse	O	-
bastante	O	-
.	O	-

Por	O	-
eso	O	-
el	O	-
emparejamiento	O	-
virtual	O	-
al	O	-
que	O	-
se	O	-
somete	O	-
al	O	-
príncipe	O	-
Felipe	O	-
con	O	-
la	O	-
princesa	O	-
Magdalena	O	-
de	O	-
Suecia	O	-
y	O	-
también	O	-
con	O	-
Carolina	O	-
de	O	-
Borbón-Parma	O	-
No	O	-
es	O	-
más	O	-
que	O	-
una	O	-
mera	O	-
conjetura	O	-
,	O	-
carente	O	-
de	O	-
base	O	-
,	O	-
a	O	-
pesar	O	-
de	O	-
que	O	-
ambas	O	-
jóvenes	O	-
están	O	-
siendo	O	-
promocionadas	O	-
como	O	-
novias	O	-
ideales	O	-
.	O	-

*!-DCTVALUE="1999-02-02"-!*	O	-

La	O	-
delicada	O	-
situación	O	-
del	O	-
olimpismo	O	-
.	O	-

El	O	-
presidente	O	-
rebate	O	-
en	O	-
una	O	-
nota	O	-
de	O	-
12	O	-
puntos	O	-
las	O	-
``	O	-
inexactitudes	O	-
``	O	-
sobre	O	-
su	O	-
forma	O	-
de	O	-
vida	O	-
.	O	-

El	O	-
escrito	O	-
aclara	O	-
dónde	O	-
vive	O	-
,	O	-
qué	O	-
cobra	O	-
,	O	-
el	O	-
valor	O	-
de	O	-
los	O	-
regalos	O	-
y	O	-
el	O	-
cargo	O	-
que	O	-
tuvo	O	-
con	O	-
Franco	O	-
.	O	-

El	O	-
cerco	O	-
sobre	O	-
Juan	O	-
Antonio	O	-
Samaranch	O	-
es	O	-
cada	O	-
vez	O	-
más	O	-
insistente	O	-
,	O	-
y	O	-
el	O	-
presidente	O	-
del	O	-
Comité	O	-
Olímpico	O	-
Internacional	O	-
(	O	-
COI	O	-
)	O	-
recurre	O	-
a	O	-
todas	O	-
las	O	-
armas	O	-
a	O	-
su	O	-
alcance	O	-
para	O	-
rebatir	O	-
las	O	-
persistentes	O	-
críticas	O	-
que	O	-
le	O	-
llegan	O	-
,	O	-
sobre	O	-
todo	O	-
desde	O	-
los	O	-
medios	O	-
anglosajones	O	-
,	O	-
que	O	-
exigen	O	-
su	O	-
dimisión	O	-
.	O	-

El	O	-
escándalo	O	-
surgido	O	-
por	O	-
los	O	-
sobornos	O	-
de	O	-
la	O	-
candidatura	O	-
de	O	-
Salt	O	-
Lake	O	-
City	O	-
amenaza	O	-
con	O	-
acabar	O	-
con	O	-
18	B-DURATION	P18Y
años	I-DURATION	P18Y
de	O	-
un	O	-
mandato	O	-
que	O	-
el	O	-
dirigente	O	-
catalán	O	-
quiere	O	-
prolongar	O	-
hasta	O	-
su	O	-
anunciada	O	-
fecha	O	-
de	O	-
caducidad	O	-
,	O	-
en	O	-
el	B-DATE	2001-09
mes	I-DATE	2001-09
de	I-DATE	2001-09
septiembre	I-DATE	2001-09
del	I-DATE	2001-09
2001	I-DATE	2001-09
.	O	-

La	B-DATE	1999-XX-XX
jornada	I-DATE	1999-XX-XX
previa	O	-
al	O	-
inicio	O	-
de	O	-
la	O	-
Conferencia	O	-
Mundial	O	-
sobre	O	-
el	O	-
Dopaje	O	-
en	O	-
el	O	-
Deporte	O	-
,	O	-
cita	O	-
que	O	-
debía	O	-
servir	O	-
para	O	-
magnificar	O	-
el	O	-
papel	O	-
del	O	-
COI	O	-
en	O	-
su	O	-
lucha	O	-
contra	O	-
la	O	-
lacra	O	-
de	O	-
la	O	-
droga	O	-
,	O	-
siguió	O	-
la	O	-
misma	O	-
tónica	O	-
de	O	-
los	B-DURATION	PXD
últimos	I-DURATION	PXD
días	I-DURATION	PXD
,	O	-
con	O	-
persistentes	O	-
ataques	O	-
y	O	-
una	O	-
curiosa	O	-
respuesta	O	-
del	O	-
servicio	O	-
de	O	-
prensa	O	-
del	O	-
organismo	O	-
internacional	O	-
,	O	-
que	O	-
desmanteló	O	-
una	O	-
por	O	-
una	O	-
las	O	-
inexactitudes	O	-
que	O	-
los	O	-
medios	O	-
informativos	O	-
han	O	-
publicado	O	-
en	O	-
las	B-DURATION	PXW
últimas	I-DURATION	PXW
semanas	I-DURATION	PXW
referentes	O	-
a	O	-
la	O	-
forma	O	-
de	O	-
vida	O	-
y	O	-
las	O	-
presuntas	O	-
prebendas	O	-
de	O	-
Samaranch	O	-
.	O	-

``	O	-
El	O	-
presidente	O	-
reside	O	-
en	O	-
Suiza	O	-
en	O	-
una	O	-
pequeña	O	-
suite	O	-
que	O	-
cuesta	O	-
300	O	-
francos	O	-
suizos	O	-
(	O	-
31.500	O	-
pesetas	O	-
)	O	-
por	O	-
noche	B-SET	PTNI
.	O	-
Cuando	O	-
viaja	O	-
,	O	-
el	O	-
hotel	O	-
le	O	-
guarda	O	-
la	O	-
habitación	O	-
al	O	-
precio	O	-
de	O	-
100	O	-
francos	O	-
(	O	-
10.500	O	-
pesetas	O	-
)	O	-
por	O	-
noche	B-SET	PTNI
.	O	-
Además	O	-
,	O	-
el	O	-
presidente	O	-
no	O	-
posee	O	-
ninguna	O	-
casa	O	-
en	O	-
los	O	-
alrededores	O	-
de	O	-
Lausana	O	-
``	O	-
,	O	-
reza	O	-
uno	O	-
de	O	-
los	O	-
12	O	-
desmentidos	O	-
que	O	-
ayer	B-DATE	1999-02-01
hizo	O	-
públicos	O	-
el	O	-
COI	O	-
.	O	-

La	O	-
lista	O	-
de	O	-
desmentidos	O	-
incluye	O	-
numerosas	O	-
referencias	O	-
a	O	-
la	O	-
supuesta	O	-
vida	O	-
suntuosa	O	-
del	O	-
dirigente	O	-
,	O	-
a	O	-
los	O	-
regalos	O	-
que	O	-
recibe	O	-
e	O	-
,	O	-
incluso	O	-
,	O	-
a	O	-
la	O	-
acusación	O	-
de	O	-
que	O	-
su	O	-
hija	O	-
,	O	-
María	O	-
Teresa	O	-
,	O	-
trabajó	O	-
para	O	-
la	O	-
candidatura	O	-
de	O	-
Sydney	O	-
.	O	-

``	O	-
Realizó	O	-
funciones	O	-
de	O	-
acompañante	O	-
de	O	-
honor	O	-
del	O	-
equipo	O	-
nacional	O	-
olímpico	O	-
de	O	-
Australia	O	-
durante	O	-
los	O	-
Juegos	O	-
de	O	-
Barcelona	O	-
,	O	-
lo	O	-
que	O	-
no	O	-
tiene	O	-
nada	O	-
que	O	-
ver	O	-
con	O	-
la	O	-
candidatura	O	-
``	O	-
,	O	-
asegura	O	-
el	O	-
documento	O	-
.	O	-

Ni	O	-
ministro	O	-
ni	O	-
'excelencia	O	-
'	O	-
.	O	-

El	O	-
comunicado	O	-
,	O	-
que	O	-
se	O	-
distribuyó	O	-
incluso	O	-
en	O	-
las	O	-
recepciones	O	-
de	O	-
los	O	-
hoteles	O	-
oficiales	O	-
de	O	-
la	O	-
Conferencia	O	-
,	O	-
desmiente	O	-
que	O	-
Samaranch	O	-
reciba	O	-
un	O	-
salario	O	-
por	O	-
su	O	-
trabajo	O	-
en	O	-
el	O	-
COI	O	-
,	O	-
que	O	-
utilice	O	-
helicóptero	O	-
para	O	-
recorrer	O	-
los	O	-
60	O	-
kilómetros	O	-
que	O	-
separan	O	-
el	O	-
aeropuerto	O	-
de	O	-
Ginebra	O	-
de	O	-
Lausana	O	-
,	O	-
que	O	-
solicite	O	-
hoteles	O	-
y	O	-
coches	O	-
lujosos	O	-
cuando	O	-
visita	O	-
otros	O	-
países	O	-
y	O	-
que	O	-
exija	O	-
una	O	-
determinada	O	-
calidad	O	-
en	O	-
la	O	-
comida	O	-
para	O	-
los	O	-
miembros	O	-
de	O	-
organismo	O	-
.	O	-

``	O	-
Lo	O	-
único	O	-
que	O	-
pide	O	-
el	O	-
COI	O	-
es	O	-
que	O	-
la	O	-
comida	O	-
que	O	-
se	O	-
sirve	O	-
a	O	-
los	O	-
atletas	O	-
en	O	-
las	O	-
villas	O	-
olímpicas	O	-
sea	O	-
variada	O	-
y	O	-
de	O	-
calidad	O	-
``	O	-
,	O	-
agrega	O	-
la	O	-
réplica	O	-
de	O	-
Lausana	O	-
.	O	-

Asimismo	O	-
,	O	-
el	O	-
escrito	O	-
aclara	O	-
que	O	-
,	O	-
cuando	O	-
dejó	O	-
de	O	-
ser	O	-
embajador	O	-
en	O	-
la	O	-
Unión	O	-
Soviética	O	-
y	O	-
en	O	-
Mongolia	O	-
,	O	-
Samaranch	O	-
pidió	O	-
públicamente	O	-
que	O	-
se	O	-
le	O	-
dejara	O	-
de	O	-
tratar	O	-
de	O	-
``	O	-
excelencia	O	-
``	O	-
,	O	-
y	O	-
recuerda	O	-
que	O	-
nunca	O	-
fue	O	-
ministro	O	-
de	O	-
Franco	O	-
:	O	-
``	O	-
El	O	-
presidente	O	-
del	O	-
COI	O	-
fue	O	-
subsecretario	O	-
de	O	-
Deportes	O	-
antes	O	-
de	O	-
convertirse	O	-
en	O	-
el	O	-
primer	O	-
embajador	O	-
de	O	-
España	O	-
en	O	-
la	O	-
URSS	O	-
``	O	-
.	O	-

La	O	-
réplica	O	-
del	O	-
COI	O	-
entra	O	-
de	O	-
lleno	O	-
,	O	-
finalmente	O	-
,	O	-
en	O	-
la	O	-
controvertida	O	-
cuestión	O	-
de	O	-
los	O	-
regalos	O	-
.	O	-

``	O	-
El	O	-
presidente	O	-
,	O	-
en	O	-
nombre	O	-
del	O	-
COI	O	-
,	O	-
acepta	O	-
presentes	O	-
,	O	-
que	O	-
se	O	-
guardan	O	-
bien	O	-
en	O	-
el	O	-
Museo	O	-
Olímpico	O	-
,	O	-
bien	O	-
en	O	-
las	O	-
oficinas	O	-
del	O	-
COI	O	-
.	O	-
El	O	-
presidente	O	-
también	O	-
ofrece	O	-
muchos	O	-
regalos	O	-
a	O	-
los	O	-
dignatarios	O	-
y	O	-
otras	O	-
personalidades	O	-
como	O	-
muestra	O	-
de	O	-
buena	O	-
voluntad	O	-
``	O	-
,	O	-
asegura	O	-
el	O	-
escrito	O	-
,	O	-
que	O	-
desmiente	O	-
al	O	-
gobernador	O	-
de	O	-
Nagano	O	-
al	O	-
asegurar	O	-
que	O	-
no	O	-
se	O	-
tiene	O	-
constancia	O	-
alguna	O	-
de	O	-
haber	O	-
recibido	O	-
una	O	-
espada	O	-
de	O	-
samurái	O	-
.	O	-

Asimismo	O	-
,	O	-
asegura	O	-
que	O	-
los	O	-
fabricantes	O	-
del	O	-
rifle	O	-
regalado	O	-
por	O	-
el	O	-
estado	O	-
de	O	-
Utah	O	-
al	O	-
COI	O	-
reconocen	O	-
que	O	-
su	O	-
valor	O	-
no	O	-
excede	O	-
los	O	-
5.000	O	-
dólares	O	-
(	O	-
unas	O	-
715.000	O	-
pesetas	O	-
)	O	-
.	O	-

El	O	-
comité	O	-
ético	O	-
,	O	-
muy	O	-
reducido	O	-
,	O	-
estará	O	-
compuesto	O	-
por	O	-
dos	O	-
miembros	O	-
del	O	-
COI	O	-
y	O	-
tres	O	-
personalidades	O	-
relevantes	O	-
externas	O	-
al	O	-
movimiento	O	-
olímpico	O	-
.	O	-

La	O	-
comisión	O	-
de	O	-
Pound	O	-
,	O	-
mientras	O	-
,	O	-
se	O	-
reunirá	O	-
el	B-DATE	1999-02-04
próximo	I-DATE	1999-02-04
Jueves	I-DATE	1999-02-04
,	O	-
al	O	-
contar	O	-
con	O	-
nuevos	O	-
detalles	O	-
sobre	O	-
los	O	-
implicados	O	-
.	O	-

*!-DCTVALUE="2000-10-13"-!*	O	-

Los	O	-
ministros	O	-
de	O	-
Transporte	O	-
de	O	-
América	O	-
subrayaron	O	-
hoy	B-DATE	2000-10-13
en	O	-
Washington	O	-
la	O	-
importancia	O	-
``	O	-
vital	O	-
``	O	-
que	O	-
el	O	-
desarrollo	O	-
de	O	-
las	O	-
infraestructuras	O	-
de	O	-
transportes	O	-
tienen	O	-
para	O	-
el	O	-
crecimiento	O	-
económico	O	-
de	O	-
los	O	-
países	O	-
pequeños	O	-
del	O	-
continente	O	-
.	O	-

Reunidos	O	-
a	O	-
invitación	O	-
del	O	-
secretario	O	-
de	O	-
Transporte	O	-
de	O	-
EEUU	O	-
,	O	-
Rodney	O	-
Slater	O	-
,	O	-
los	O	-
ministros	O	-
participaron	O	-
en	O	-
una	O	-
mesa	O	-
redonda	O	-
en	O	-
la	O	-
sede	O	-
del	O	-
Banco	O	-
Interamericano	O	-
de	O	-
Desarrollo	O	-
(	O	-
BID	O	-
)	O	-
en	O	-
Washington	O	-
.	O	-

El	O	-
presidente	O	-
del	O	-
BID	O	-
,	O	-
el	O	-
uruguayo	O	-
Enrique	O	-
Iglesias	O	-
,	O	-
pronunció	O	-
un	O	-
discurso	O	-
de	O	-
bienvenida	O	-
a	O	-
los	O	-
participantes	O	-
de	O	-
la	O	-
mesa	O	-
redonda	O	-
,	O	-
entre	O	-
los	O	-
que	O	-
figuraron	O	-
los	O	-
ministros	O	-
de	O	-
Barbados	O	-
,	O	-
Brasil	O	-
,	O	-
Canadá	O	-
,	O	-
El	O	-
Salvador	O	-
,	O	-
Estados	O	-
Unidos	O	-
,	O	-
Guyana	O	-
,	O	-
Haití	O	-
,	O	-
Honduras	O	-
,	O	-
Jamaica	O	-
,	O	-
México	O	-
,	O	-
Panamá	O	-
y	O	-
Uruguay	O	-
.	O	-

Argentina	O	-
,	O	-
Bolivia	O	-
,	O	-
Chile	O	-
,	O	-
Costa	O	-
Rica	O	-
,	O	-
Ecuador	O	-
,	O	-
Guatemala	O	-
,	O	-
Santa	O	-
Lucía	O	-
,	O	-
San	O	-
Vicente	O	-
y	O	-
las	O	-
Granadinas	O	-
y	O	-
Venezuela	O	-
estuvieron	O	-
representados	O	-
por	O	-
sus	O	-
viceministros	O	-
,	O	-
embajadores	O	-
u	O	-
otras	O	-
altas	O	-
autoridades	O	-
.	O	-

También	O	-
asistieron	O	-
algunos	O	-
observadores	O	-
del	O	-
sector	O	-
del	O	-
transporte	O	-
,	O	-
autoridades	O	-
gubernamentales	O	-
y	O	-
organismos	O	-
internacionales	O	-
,	O	-
como	O	-
la	O	-
Organización	O	-
de	O	-
Aviación	O	-
Civil	O	-
Internacional	O	-
(	O	-
OACI	O	-
)	O	-
.	O	-

Los	O	-
ministros	O	-
subrayaron	O	-
que	O	-
,	O	-
si	O	-
se	O	-
tiene	O	-
en	O	-
cuenta	O	-
las	O	-
disparidades	O	-
en	O	-
tamaño	O	-
y	O	-
fase	O	-
de	O	-
desarrollo	O	-
económico	O	-
entre	O	-
los	O	-
países	O	-
del	O	-
continente	O	-
,	O	-
``	O	-
son	O	-
los	O	-
países	O	-
pequeños	O	-
y	O	-
en	O	-
vías	O	-
de	O	-
desarrollo	O	-
los	O	-
que	O	-
tienen	O	-
que	O	-
hacer	O	-
mejoras	O	-
en	O	-
la	O	-
infraestructura	O	-
de	O	-
transporte	O	-
al	O	-
desarrollo	O	-
``	O	-
.	O	-

En	O	-
su	O	-
comunicado	O	-
final	O	-
también	O	-
reiteraron	O	-
su	O	-
compromiso	O	-
para	O	-
que	O	-
se	O	-
tomen	O	-
las	O	-
medidas	O	-
adecuadas	O	-
para	O	-
asegurar	O	-
la	O	-
participación	O	-
plena	O	-
en	O	-
los	O	-
trabajos	O	-
para	O	-
alcanzar	O	-
las	O	-
metas	O	-
ya	O	-
establecidas	O	-
en	O	-
reuniones	O	-
previas	O	-
.	O	-

Los	O	-
ministros	O	-
dieron	O	-
la	O	-
bienvenida	O	-
a	O	-
la	O	-
selección	O	-
de	O	-
Canadá	O	-
para	O	-
la	O	-
presidencia	O	-
del	O	-
Comité	O	-
Ejecutivo	O	-
de	O	-
la	O	-
Iniciativa	O	-
del	O	-
Transporte	O	-
del	O	-
Hemisferio	O	-
Occidental	O	-
(	O	-
ITHO	O	-
)	O	-
,	O	-
mientras	O	-
que	O	-
la	O	-
copresidencia	O	-
será	O	-
para	O	-
Jamaica	O	-
,	O	-
Bolivia	O	-
y	O	-
Perú	O	-
.	O	-

Ese	O	-
Comité	O	-
Ejecutivo	O	-
está	O	-
formado	O	-
por	O	-
representantes	O	-
del	O	-
BID	O	-
,	O	-
de	O	-
la	O	-
Organización	O	-
de	O	-
Estados	O	-
Americanos	O	-
(	O	-
OEA	O	-
)	O	-
y	O	-
de	O	-
la	O	-
Comisión	O	-
Económica	O	-
de	O	-
las	O	-
Naciones	O	-
Unidas	O	-
para	O	-
América	O	-
Latina	O	-
y	O	-
el	O	-
Caribe	O	-
(	O	-
CEPAL	O	-
)	O	-
.	O	-

Los	O	-
participantes	O	-
asistieron	O	-
a	O	-
la	O	-
firma	O	-
de	O	-
un	O	-
Memorándum	O	-
de	O	-
cooperación	O	-
entre	O	-
el	O	-
Departamento	O	-
de	O	-
Transporte	O	-
de	O	-
EEUU	O	-
y	O	-
el	O	-
BID	O	-
para	O	-
promover	O	-
mejoras	O	-
sostenibles	O	-
en	O	-
el	O	-
transporte	O	-
del	O	-
continente	O	-
.	O	-

Durante	O	-
su	O	-
intervención	O	-
,	O	-
Iglesias	O	-
destacó	O	-
la	O	-
importancia	O	-
de	O	-
la	O	-
seguridad	O	-
de	O	-
la	O	-
navegación	O	-
aérea	O	-
a	O	-
efectos	O	-
de	O	-
incrementar	O	-
el	O	-
turismo	O	-
y	O	-
el	O	-
comercio	O	-
,	O	-
la	O	-
inversión	O	-
extranjera	O	-
y	O	-
el	O	-
desarrollo	O	-
económico	O	-
a	O	-
largo	B-DATE	FUTURE_REF
plazo	I-DATE	FUTURE_REF
.	O	-

Los	O	-
ministros	O	-
reconocieron	O	-
la	O	-
importancia	O	-
de	O	-
un	O	-
servicio	O	-
aéreo	O	-
seguro	O	-
y	O	-
eficiente	O	-
,	O	-
y	O	-
para	O	-
lograrlo	O	-
acordaron	O	-
establecer	O	-
una	O	-
Asociación	O	-
para	O	-
una	O	-
mayor	O	-
seguridad	O	-
en	O	-
los	O	-
cielos	O	-
del	O	-
Hemisferio	O	-
Occidental	O	-
.	O	-

Esa	O	-
asociación	O	-
,	O	-
que	O	-
deberá	O	-
tener	O	-
en	O	-
consideración	O	-
el	O	-
papel	O	-
de	O	-
la	O	-
OACI	O	-
,	O	-
promoverá	O	-
y	O	-
reforzará	O	-
mejoras	O	-
sostenibles	O	-
en	O	-
materia	O	-
de	O	-
seguridad	O	-
de	O	-
la	O	-
aeronavegación	O	-
,	O	-
así	O	-
como	O	-
mejoras	O	-
en	O	-
las	O	-
condiciones	O	-
de	O	-
fortalecimiento	O	-
de	O	-
los	O	-
sistemas	O	-
de	O	-
aviación	O	-
civil	O	-
de	O	-
la	O	-
región	O	-
.	O	-

También	O	-
promoverá	O	-
el	O	-
crecimiento	O	-
de	O	-
los	O	-
servicios	O	-
internacionales	O	-
de	O	-
aeronavegación	O	-
en	O	-
el	O	-
continente	O	-
.	O	-

El	O	-
titular	O	-
uruguayo	O	-
de	O	-
Transportes	O	-
,	O	-
Lucio	O	-
Cáceres	O	-
Behrens	O	-
,	O	-
anunció	O	-
que	O	-
su	O	-
Gobierno	O	-
será	O	-
el	O	-
anfitrión	O	-
de	O	-
la	O	-
próxima	B-DATE	FUTURE_REF
reunión	O	-
plenaria	O	-
de	O	-
ministros	O	-
de	O	-
Transporte	O	-
del	O	-
Hemisferio	O	-
Occidental	O	-
,	O	-
en	O	-
Punta	O	-
del	O	-
Este	O	-
,	O	-
los	B-DATE	2001-03-15
días	I-DATE	2001-03-15
15	I-DATE	2001-03-15
y	O	-
16	B-DATE	2001-03-16
de	I-DATE	2001-03-16
marzo	I-DATE	2001-03-16
del	I-DATE	2001-03-16
2001	I-DATE	2001-03-16
.	O	-

*!-DCTVALUE="2000-06-14"-!*	O	-

El	O	-
CD	O	-
Toledo	O	-
se	O	-
muestra	O	-
sorprendido	O	-
por	O	-
el	O	-
anuncio	O	-
de	O	-
que	O	-
el	O	-
lateral	O	-
riojano	O	-
Pablo	O	-
Pinillos	O	-
jugará	O	-
la	O	-
próxima	B-DATE	FUTURE_REF
temporada	O	-
en	O	-
la	O	-
UD	O	-
Levante	O	-
cuando	O	-
tiene	O	-
un	B-DURATION	P1Y
año	I-DURATION	P1Y
más	I-DURATION	P1Y
de	O	-
contrato	O	-
con	O	-
el	O	-
cuadro	O	-
verde	O	-
,	O	-
descendido	O	-
esta	O	-
temporada	O	-
a	O	-
Segunda	O	-
División	O	-
B	O	-
.	O	-

El	O	-
